practice_code_standardised,ocs_months_observed,gpad_months_observed,months_with_denominator,annual_patient_month_exposure,mean_monthly_list_size,maximum_percentage_monthly_change,ocs_annual_total_submissions,ocs_annual_clinical_submissions,ocs_annual_administrative_submissions,ocs_annual_other_unknown_submissions,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,ocs_other_unknown_share,ocs_component_reconciliation_difference,ocs_mean_absolute_monthly_rate_change,gpad_annual_total_appointments,gpad_annual_attended,gpad_annual_dna,gpad_annual_status_unknown,gpad_annual_face_to_face,gpad_annual_telephone,gpad_annual_video_online,gpad_annual_home_visit,gpad_annual_mode_unknown,gpad_annual_mode_other,gpad_annual_same_day,gpad_annual_1_day,gpad_annual_2_to_7_days,gpad_annual_8_to_14_days,gpad_annual_15_to_21_days,gpad_annual_22_to_28_days,gpad_annual_over_28_days,gpad_annual_over_14_days,gpad_annual_booking_unknown,gpad_annual_booking_other,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_day_share,gpad_2_to_7_days_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_within_7_days_share,gpad_over_14_days_share,gpad_mean_absolute_monthly_rate_change,gpad_status_reconciliation_difference,gpad_mode_reconciliation_difference,gpad_booking_reconciliation_difference,cbt_months_with_any_record,cbt_inbound_complete_months,cbt_mapping_valid_months,cbt_integrity_gap_months,cbt_any_integrity_gap_flag,cbt_annual_inbound_calls,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range
M81074,12,12,12,131864.0,10988.666666666666,0.26378024376932874,41287.0,30672.0,10615.0,0.0,313.10289389067526,0.7428972800155013,0.25710271998449874,0.0,0.0,27.385653660586684,86428,76763,3191,6474,56891,20890,7410,395,842,0,35864,5855,12803,10721,8209,6680,6181,21070,115,0,655.4328702299339,0.03692090526218355,0.6582473272550562,0.2417040773823298,0.41495811542555655,0.06774424954875735,0.1481348637015782,0.21587911325033554,0.12404544823436849,0.6308372286758921,0.24378673578007126,83.36680720763223,0,0,0,12,12,12,1,1,59144.0,448.5227203785719,43.97224345112259,168.1817992950393
M81075,12,12,12,154710.0,12892.5,0.4349176762969867,41446.0,28977.0,12469.0,0.0,267.8947708616121,0.6991507021184191,0.3008492978815809,0.0,0.0,20.93076819520292,86681,75298,3354,8029,46291,21664,9682,7005,2039,0,39369,3914,10052,12679,7424,5572,7431,20427,240,0,560.2805248529506,0.03869360067373473,0.5340386013082452,0.24992789654018757,0.45418257749679863,0.04515407067292717,0.11596543648550432,0.16111950715843149,0.14627196271385887,0.6153020846552301,0.2356571797741143,55.71621580457581,0,0,0,12,12,12,1,1,81390.0,526.0810548768663,52.457417304844604,116.04549030446066
M81076,12,12,12,37119.0,3093.25,0.674373795761079,9600.0,7240.0,2360.0,0.0,258.6276569950699,0.7541666666666667,0.24583333333333332,0.0,0.0,21.978765575872035,28344,24673,1063,2608,12509,14347,49,205,1234,0,15934,1638,4226,3984,1263,761,517,2541,21,0,763.5981572779439,0.03750352808354502,0.4413279706463449,0.5061741462037821,0.5621648320632232,0.05779000846740051,0.14909681061247532,0.20688681907987583,0.14055884843353092,0.769051651143099,0.08964860287891617,87.62406966397022,0,0,0,12,12,12,1,1,20542.0,553.4093052075756,40.00774527291593,139.92868968384215
M81077,12,12,12,58090.0,4840.833333333333,0.5127153404429861,3900.0,2656.0,1244.0,0.0,67.13720089516268,0.681025641025641,0.318974358974359,0.0,0.0,6.727665038231795,31537,29114,1081,1342,21981,4639,4415,350,152,0,15005,2071,4594,3857,2522,1380,2073,5975,35,0,542.8989499053193,0.03427719821162444,0.6969908361607001,0.14709706059549102,0.47579034150363064,0.06566889685131751,0.1456701652027777,0.2113390620540952,0.12230078954878397,0.6871294035577259,0.18945999936582428,66.8638406170568,0,0,0,12,12,12,1,1,47870.0,824.0661043208814,60.5903029184407,219.51354353628494
M81081,12,12,12,67440.0,5620.0,0.6527651858567544,1671.0,910.0,761.0,0.0,24.777580071174377,0.5445840813883902,0.4554159186116098,0.0,0.0,4.216346767846945,32849,30307,1187,1355,24354,6905,495,1095,0,0,11454,1321,3930,3573,3826,3372,5343,12541,30,0,487.08481613285886,0.036135042162622914,0.7413924320375049,0.21020426801424702,0.3486864135894548,0.0402143139821608,0.11963834515510366,0.15985265913726446,0.10877043441200646,0.5085390727267193,0.38177722305093004,69.42790491059603,0,0,0,12,12,12,1,1,44806.0,664.3831553973903,77.7531651102127,177.31114943173043
M81083,12,12,12,60106.0,5008.833333333333,0.7565200079633685,1228.0,637.0,591.0,0.0,20.43057265497621,0.5187296416938111,0.4812703583061889,0.0,0.0,5.167039395617039,36886,35246,1157,483,18299,12133,329,6124,1,0,20533,2800,6339,4364,1267,656,744,2667,183,0,613.6824942601404,0.03136691427641924,0.49609607981347936,0.328932386271214,0.5566610638182509,0.07590955918234561,0.1718538198774603,0.2477633790598059,0.1183104700970558,0.8044244428780567,0.07230385512118419,110.15948098120792,0,0,0,12,12,12,1,1,46269.0,769.7900376002395,59.75941730952554,322.76941092229185
M81084,12,12,12,69116.0,5759.666666666667,0.700280112044818,1692.0,787.0,905.0,0.0,24.480583367093004,0.4651300236406619,0.5348699763593381,0.0,0.0,4.270912356557715,27082,25172,1279,631,16425,10416,0,233,8,0,11425,1306,5234,4498,2385,1114,1114,4613,6,0,391.83401817234795,0.04722694040321985,0.60649139649952,0.384609703862344,0.42186692267927034,0.0482239125618492,0.19326489919503728,0.24148881175688647,0.16608817664869654,0.6633557344361568,0.1703345395465623,73.82299787328633,0,0,0,12,12,12,1,1,47045.0,680.6672839863418,42.17642223135129,159.85923178712653
M81090,12,12,12,41470.0,3455.8333333333335,0.46403712296983757,572.0,427.0,145.0,0.0,13.793103448275861,0.7465034965034965,0.2534965034965035,0.0,0.0,5.2127312917508455,32062,30710,837,515,26771,4953,297,41,0,0,14500,1963,5755,4186,2208,1519,1930,5657,1,0,773.1372076199663,0.026105670263863765,0.8349759840309401,0.15448194123884973,0.4522487680119768,0.061225126317759344,0.1794959765454432,0.24072110286320253,0.13055954088952654,0.6929698708751794,0.1764393986650864,83.2327308686772,0,0,0,12,12,12,1,1,39928.0,962.8164938509766,77.24621414050984,194.930893790759
M81091,12,12,12,170261.0,14188.416666666666,0.3745583038869258,619.0,237.0,382.0,0.0,3.6355947633339403,0.38287560581583197,0.617124394184168,0.0,0.0,0.7622178701063451,115063,108814,2806,3443,79157,29583,4747,1188,388,0,58561,8158,17571,10054,6540,6819,7336,20695,24,0,675.8036191494235,0.02438664036223634,0.6879448649870071,0.25710263073272904,0.5089472723638354,0.07090028940667287,0.15270764711505871,0.22360793652173158,0.08737821888878267,0.732555208885567,0.1798579908398008,72.02741990461838,0,0,0,12,12,12,1,1,91014.0,534.5557702586029,54.03052473581786,148.90655622847095
M81092,12,12,12,67207.0,5600.583333333333,0.37267080745341613,14306.0,6141.0,8165.0,0.0,212.8647313523889,0.4292604501607717,0.5707395498392283,0.0,0.0,32.102828582522804,37443,32760,767,3916,18072,13624,5238,141,368,0,17682,3382,7398,4849,1974,884,1077,3935,197,0,557.1294656806583,0.02048446972731886,0.4826536335229549,0.36385973346152817,0.4722378014582165,0.09032395908447508,0.19758032208957615,0.2879042811740512,0.12950351200491414,0.7601420826322677,0.10509307480704004,59.53982061171368,0,0,0,12,12,12,1,1,43323.0,644.6203520466618,65.92542524504124,257.01660114216975
M81093,12,12,12,126720.0,10560.0,0.8222285228239297,18997.0,13467.0,5530.0,0.0,149.91319444444446,0.7089014054850766,0.2910985945149234,0.0,0.0,13.76537276000573,68806,62671,2721,3414,33865,20711,13932,115,183,0,35619,4256,6786,11659,5830,3193,1453,10476,10,0,542.9766414141415,0.03954596982821266,0.49218091445513473,0.3010057262448042,0.5176728773653461,0.061855070778711156,0.0986251199023341,0.16048019068104524,0.16944743191000786,0.6781530680463913,0.1522541638810569,72.38758812268989,0,0,0,12,12,12,1,1,71380.0,563.2891414141415,56.68518513108145,172.09929039202802
M81094,12,12,12,115633.0,9636.083333333334,0.7408180300500835,2723.0,1511.0,1212.0,0.0,23.548640958895817,0.5549026808666911,0.44509731913330886,0.0,0.0,3.103996264906026,74371,67208,2975,4188,43418,28357,0,1790,806,0,28152,4448,15659,9611,6373,4941,5180,16494,7,0,643.1641486426885,0.04000215137620847,0.5838028263704939,0.3812910946471071,0.378534643880007,0.05980825859542026,0.21055250030253728,0.2703607588979575,0.12923047962243348,0.6488954027779645,0.2217799948904815,69.14597379493706,0,0,0,12,12,12,1,1,73856.0,638.7104027397023,52.11122568542613,171.04632358035678
M81600,12,12,12,48062.0,4005.1666666666665,0.5727091633466136,3980.0,2798.0,1182.0,0.0,82.80970413216262,0.7030150753768845,0.2969849246231156,0.0,0.0,9.722746206143123,30480,28737,868,875,18502,11531,1,197,249,0,17415,1058,2763,2495,2420,2500,1820,6740,9,0,634.180849735758,0.02847769028871391,0.6070209973753281,0.37831364829396325,0.5713582677165354,0.034711286089238846,0.09064960629921259,0.12536089238845144,0.08185695538057743,0.6967191601049869,0.2211286089238845,89.26172478006528,0,0,0,12,12,12,1,1,34661.0,721.1726519911781,57.938877723397695,252.19865484406273
M81604,12,12,12,81276.0,6773.0,0.707338638373121,8152.0,6384.0,1768.0,0.0,100.30021162458783,0.7831207065750736,0.2168792934249264,0.0,0.0,21.216170099777393,58408,52664,1533,4211,39814,14827,3445,289,33,0,24159,6590,7316,6257,5250,4347,4461,14058,28,0,718.6377282346572,0.0262464046021093,0.6816531981920285,0.2538522120257499,0.413624845911519,0.11282700999863032,0.12525681413505,0.23808382413368032,0.10712573620052047,0.6517086700451993,0.24068620736885357,111.47224210994901,0,0,0,12,12,12,1,1,58693.0,722.1442984398839,84.37415411092974,302.92541482594766
M81605,12,12,12,66912.0,5576.0,0.5543633762517883,240.0,126.0,114.0,0.0,3.586800573888092,0.525,0.475,0.0,0.0,0.8518050821515797,29779,28228,912,639,21164,6579,459,1577,0,0,10350,4858,6659,3677,1925,944,1341,4210,25,0,445.0472262075562,0.030625608650391215,0.7107021726720172,0.220927499244434,0.3475603613284529,0.16313509520131636,0.2236139561435911,0.38674905134490745,0.12347627522750931,0.7343094126733605,0.14137479431814365,82.25469512705858,0,0,0,12,12,12,1,1,54381.0,812.724175035868,76.49518924529667,300.69721408468354
M81616,12,12,12,40383.0,3365.25,0.3855278766310795,748.0,241.0,507.0,0.0,18.52264566773147,0.32219251336898397,0.6778074866310161,0.0,0.0,4.25997522077326,19870,18697,629,544,12777,2902,3376,814,1,0,8095,1976,5972,2412,600,367,379,1346,69,0,492.03872916821433,0.031655762455963764,0.6430296930045294,0.14604932058379466,0.4073980875691998,0.09944640161046804,0.30055359838953194,0.39999999999999997,0.12138902868646201,0.8073980875691998,0.06774031202818319,45.27520295341433,0,0,0,12,12,12,1,1,22168.0,548.9438625164054,55.77201174099026,184.5514283487268
M81617,12,12,12,65306.0,5442.166666666667,0.45537340619307837,6586.0,3717.0,2869.0,0.0,100.84831409058891,0.5643789857273004,0.43562101427269967,0.0,0.0,12.423021484608029,30093,27876,1255,962,15458,9502,4679,94,360,0,14706,2081,5558,3256,1613,1461,1317,4391,101,0,460.7999264998622,0.04170405077592795,0.5136742764097963,0.3157544944006912,0.4886850762635829,0.06915229455355065,0.1846941149104443,0.25384640946399495,0.1081979197820091,0.7425314857275779,0.1459143322367328,52.21227911780722,0,0,0,12,12,12,1,1,61453.0,941.0008268765504,44.10473000621503,202.54774630120596
M81627,12,12,12,101819.0,8484.916666666666,0.7873090481786135,3496.0,2031.0,1465.0,0.0,34.33543837594162,0.5809496567505721,0.4190503432494279,0.0,0.0,3.217763410315686,53243,50856,1525,862,36290,16527,0,423,3,0,28137,4419,11604,4975,2217,1196,688,4101,7,0,522.918119407969,0.02864226283267284,0.6815919463591458,0.31040700185939935,0.528463835621584,0.08299682587382379,0.21794414289202335,0.30094096876584714,0.0934395131754409,0.8294048043874312,0.077024209755273,58.978306875856084,0,0,0,12,12,12,1,1,62132.0,610.2200964456536,57.4598728351341,129.2440676097326
M81629,12,12,12,122103.0,10175.25,1.006711409395973,21491.0,14828.0,6663.0,0.0,176.00714151167458,0.6899632404262249,0.3100367595737751,0.0,0.0,31.395310886720278,53842,50537,1879,1426,32264,15666,3131,2763,18,0,27990,2400,8189,6891,3632,2309,2329,8270,102,0,440.955586676822,0.034898406448497454,0.5992347981129973,0.2909624456743806,0.5198543887671334,0.044574867204041455,0.15209316147245644,0.1966680286764979,0.12798558745960403,0.7165224174436313,0.15359756324059284,53.91676034566887,0,0,0,12,12,12,1,1,62266.0,509.9465205605104,67.13411519932832,381.6047912488585
M82002,12,12,12,120315.0,10026.25,0.31932940824269035,2636.0,1634.0,1002.0,0.0,21.909155134438766,0.6198786039453718,0.38012139605462825,0.0,0.0,3.9978956206706964,38153,34256,1158,2739,30677,6740,0,142,594,0,16360,2314,5253,3196,2458,2151,6416,11025,5,0,317.109254872626,0.03035147956910335,0.8040521059942861,0.1766571436060074,0.42879983225434437,0.06065053862081619,0.1376824889261657,0.19833302754698187,0.08376798679002961,0.6271328598013263,0.2889681021151679,28.301591619271562,0,0,0,12,12,12,1,1,66871.0,555.7993600132984,57.63097009725216,163.2308676191156
M82006,12,12,12,139384.0,11615.333333333334,0.592478104070067,37382.0,31100.0,6282.0,0.0,268.19434081386675,0.8319512064630036,0.16804879353699642,0.0,0.0,26.486205721711784,49723,42876,2151,4696,25281,13559,9747,611,525,0,23432,3415,6567,4871,4139,3945,3354,11438,0,0,356.7339149400218,0.04325965850813507,0.5084367395370352,0.27269070651408805,0.4712507290388754,0.06868048991412425,0.1320716770910846,0.20075216700520887,0.09796271343241558,0.6720028960440843,0.2300343905235002,53.51312300617455,0,0,0,12,12,12,1,1,60809.0,436.2695861791884,44.231169905597355,159.1108950343612
M82009,12,12,12,135141.0,11261.75,0.7548199345216442,6257.0,4795.0,1462.0,0.0,46.29979058908843,0.7663416972990251,0.2336583027009749,0.0,0.0,7.7448027304045155,91827,84725,4078,3024,38292,40006,12643,883,3,0,48902,5665,18000,14395,2886,716,1256,4858,7,0,679.4903101205408,0.04440959630609734,0.4170015354960959,0.4356670695982663,0.53254489420323,0.061692094917616826,0.19602077820248948,0.2577128731201063,0.1567621723458242,0.7902577673233363,0.052903830028205215,64.54716777275604,0,0,0,12,12,12,1,1,111557.0,825.4859739087324,79.77982750164405,277.12571180801456
M82012,12,12,12,171096.0,14258.0,0.46319039932626854,21289.0,16435.0,4854.0,0.0,124.42722214429327,0.7719949269575838,0.22800507304241627,0.0,0.0,31.56152137880302,57106,52606,2189,2311,35176,11302,9514,960,154,0,29343,4636,10917,8083,1883,800,1441,4124,3,0,333.7658390611119,0.03833222428466361,0.6159773053619585,0.19791265366161173,0.5138339228802578,0.0811823626238924,0.1911708051693342,0.2723531677932266,0.14154379574825762,0.7861870906734844,0.07221657969390256,47.5691403747669,0,0,0,12,12,12,1,1,112199.0,655.7663533922477,215.9821181881357,1165.5775041767383
M82013,12,12,12,32250.0,2687.5,0.600375234521576,1181.0,746.0,435.0,0.0,36.62015503875969,0.6316680779000847,0.36833192209991533,0.0,0.0,5.05310408811157,18577,17811,358,408,12386,6177,0,0,14,0,8762,2481,3282,2151,1071,419,407,1897,4,0,576.031007751938,0.019271141734402756,0.6667384400064597,0.3325079399257146,0.4716585024492652,0.13355224201970178,0.17667007590030684,0.31022231792000865,0.11578834042095064,0.7818808203692739,0.10211551919039673,65.32578556172861,0,0,0,12,12,12,1,1,25397.0,787.5038759689922,121.63880800774628,280.0282685197385
M82016,12,12,12,128807.0,10733.916666666666,1.217936888724857,24963.0,19268.0,5695.0,0.0,193.80157910672557,0.7718623562873053,0.2281376437126948,0.0,0.0,32.79883754561684,53042,48187,1100,3755,32645,12726,6358,421,892,0,23933,3020,7098,5665,5453,4226,3624,13303,23,0,411.79439005644105,0.02073828287017835,0.6154556766336111,0.23992307982353606,0.45120847630179856,0.05693601297085329,0.13381848346593267,0.19075449643678596,0.1068021567814185,0.6419629727385845,0.250801251838166,51.13893127467459,0,0,0,12,12,12,1,1,61148.0,474.72575248239616,52.04272715829922,191.55024875249575
M82017,12,12,12,55230.0,4602.5,0.5162400516240052,609.0,421.0,188.0,0.0,11.02661596958175,0.6912972085385879,0.30870279146141216,0.0,0.0,1.6727944912276262,24770,23090,655,1025,20018,4481,49,0,222,0,8041,914,2717,3311,2992,2667,4127,9786,1,0,448.48814050334965,0.026443278159063385,0.8081550262414211,0.18090431974162294,0.32462656439241017,0.03689947517157852,0.10968914008881711,0.14658861526039563,0.1336697618086395,0.4712151796528058,0.39507468712151794,83.61494736127666,0,0,0,12,12,12,1,1,42279.0,765.507876154264,90.03795235748223,198.02219430935338
M82018,12,12,12,86384.0,7198.666666666667,0.47446274072006694,5116.0,3859.0,1257.0,0.0,59.223930357473606,0.7543002345582487,0.24569976544175137,0.0,0.0,6.657671608897481,51616,48681,948,1987,40747,1682,9092,61,34,0,30513,2532,5499,6059,2393,1692,2855,6940,73,0,597.5180588997963,0.018366398016119032,0.7894257594544327,0.03258679479231246,0.5911539057656541,0.04905455672659641,0.10653673279603224,0.15559128952262863,0.11738608183508989,0.7467451952882826,0.13445443273403596,78.78323212081379,0,0,0,12,12,12,1,1,53794.0,622.7310613076496,66.4353921985542,197.12048707450026
M82019,12,12,12,102872.0,8572.666666666666,0.9138840070298769,6933.0,5091.0,1842.0,0.0,67.39443191539,0.7343141497187364,0.2656858502812635,0.0,0.0,10.710793491201064,78651,49135,2214,27302,30213,15422,7408,1141,24467,0,42100,4290,13163,7966,5051,2823,3196,11070,62,0,764.5520647017653,0.02814967387572949,0.384140061791967,0.19608142299525752,0.53527609312024,0.054544761032917576,0.1673596012765254,0.221904362309443,0.101282882607977,0.757180455429683,0.14074836937864743,105.61960903905953,0,0,0,12,12,12,1,1,58522.0,568.8817170853099,51.90236420350854,168.70369182901368
M82020,12,12,12,50210.0,4184.166666666667,0.5993766482857827,1254.0,767.0,487.0,0.0,24.975104560844454,0.6116427432216905,0.3883572567783094,0.0,0.0,8.79707597700633,25999,23454,905,1640,24527,1271,155,30,16,0,8384,1911,4826,3340,2212,1858,3461,7531,7,0,517.805218084047,0.03480903111658141,0.9433824377860687,0.048886495634447476,0.32247394130543483,0.07350282703180891,0.1856225239432286,0.2591253509750375,0.12846647947998,0.5815992922804724,0.289664987114889,74.52943581465033,0,0,0,12,12,12,1,1,31711.0,631.5674168492333,76.28903079550513,205.56707387937843
M82023,12,12,12,93099.0,7758.25,1.5443522654754307,1848.0,1242.0,606.0,0.0,19.8498372700029,0.672077922077922,0.32792207792207795,0.0,0.0,2.1809701177604124,37092,33341,1384,2367,29561,6744,15,84,688,0,12528,2023,5200,5341,3799,3459,4741,11999,1,0,398.41459091934394,0.03731262805995902,0.7969643049714225,0.18181818181818182,0.337754771918473,0.05454006254717998,0.14019195513857435,0.19473201768575432,0.14399331392213954,0.5324867896042274,0.32349293648226035,44.70784373901562,0,0,0,12,12,12,1,1,51926.0,557.7503517760663,50.72590999524921,201.04663800086132
M82030,12,12,12,125156.0,10429.666666666666,0.45854031333588074,2517.0,1157.0,1360.0,0.0,20.11090159480968,0.4596742153357171,0.5403257846642828,0.0,0.0,1.6198161385161762,60839,55362,2256,3221,42412,8534,7947,1865,81,0,24681,4568,9516,5540,4707,3495,8216,16418,116,0,486.1053405350123,0.03708147734183665,0.6971186245664788,0.14027186508653988,0.4056772793767156,0.07508341688719407,0.15641282729827907,0.23149624418547315,0.09106001084830455,0.6371735235621887,0.2698597938822137,41.335714982631735,0,0,0,12,12,12,1,1,72628.0,580.2997858672377,45.90566154063592,123.09671964879078
M82032,12,12,12,200499.0,16708.25,0.5059523809523809,35850.0,25048.0,10802.0,0.0,178.8038843086499,0.6986889818688982,0.30131101813110184,0.0,0.0,31.281760577294737,79563,69607,3238,6718,51409,20566,6872,714,2,0,35709,6866,10506,6928,6252,8248,5002,19502,52,0,396.82492182005893,0.04069730905068939,0.6461420509533325,0.25848698515641694,0.44881414727951435,0.08629639405251184,0.13204630292975378,0.2183426969822656,0.08707565074217916,0.66715684426178,0.24511393486922314,50.47883316934936,0,0,0,12,12,12,1,1,127571.0,636.2675125561724,61.080066164327555,176.21101285946247
M82034,12,12,12,94844.0,7903.666666666667,0.3422053231939164,2227.0,1090.0,1137.0,0.0,23.480662983425415,0.48944768747193534,0.5105523125280647,0.0,0.0,3.482186063326731,33201,30182,987,2032,21443,6870,2725,1873,290,0,17447,1335,3332,2033,2125,3139,3790,9054,0,0,350.0590443254186,0.029728020240354206,0.6458540405409475,0.20692147826872684,0.5254962199933737,0.04020963223999277,0.1003584229390681,0.14056805517906087,0.061233095388693114,0.6660642751724346,0.2727026294388723,45.31586468698294,0,0,0,12,12,12,1,1,65581.0,691.4617687992915,55.588087377335206,132.07714874926683
M82040,12,12,12,76088.0,6340.666666666667,0.6840598154629335,5224.0,3268.0,1956.0,0.0,68.65734412785196,0.6255742725880551,0.37442572741194485,0.0,0.0,11.91233530987509,35680,32949,1130,1601,27025,4666,3985,1,3,0,15098,3081,5268,2916,3007,3086,3138,9231,86,0,468.93071180738093,0.03167040358744395,0.7574271300448431,0.13077354260089685,0.4231502242152466,0.08635089686098654,0.1476457399103139,0.23399663677130045,0.08172645739910314,0.6571468609865471,0.2587163677130045,36.94164097761781,0,0,0,12,12,12,1,1,52417.0,688.8996950898959,49.606742145070186,153.15785300443804
M82041,12,12,12,85182.0,7098.5,0.25316455696202533,937.0,450.0,487.0,0.0,10.999976520861216,0.48025613660619,0.5197438633938101,0.0,0.0,1.7768073321541455,51144,46752,2591,1801,37288,11155,1151,1548,2,0,16966,5004,14837,6749,3014,1826,2747,7587,1,0,600.4085370148623,0.05066087908650086,0.7290786798060378,0.2181096511809792,0.3317300172063194,0.09784138901923979,0.2901024558110433,0.3879438448302831,0.13196073830752386,0.7196738620366026,0.1483458470201783,64.6411096162003,0,0,0,12,12,12,1,1,52943.0,621.5280223521402,63.45670705580478,150.9738081437963
