practice_code_standardised,ocs_months,cbt_months,denominator_months,patient_month_exposure,ocs_total,cbt_total,ocs_submissions_per_1000_patient_months,cbt_inbound_calls_per_1000_patient_months,ocs_morning_share,cbt_morning_share,ocs_out_of_hours_share,cbt_out_of_hours_share,cbt_april_y60_integrity_gap_flag
P84030,11,12,12,161640.0,9485.0,125060.0,58.6797822321208,773.694630042069,0.261992619926199,0.425059971213817,0.443753294675804,0.0191588037741884,0
P84032,12,12,12,71733.0,1957.0,44203.0,27.2817252868275,616.215688734613,0.45017884517118,0.510757188426125,0.154317833418498,0.150826866954732,0
P84033,12,11,12,53589.0,877.0,40609.0,16.3652988486443,757.786112821661,0.33751425313569,0.529981038686006,0.316989737742303,0.109655495087296,0
P84034,12,12,12,195136.0,39675.0,67599.0,203.31973597901,346.419932764841,0.733383742911153,0.525274042515422,0.172703213610586,0.0461545289131496,0
P84035,12,12,12,197173.0,38082.0,76695.0,193.140034386047,388.973135266999,0.522162701538785,0.494126083838581,0.352344939866604,0.0477214942303931,0
P84037,12,6,12,73443.0,412.0,37634.0,5.60979262829677,512.424601391555,0.288834951456311,0.457963543604188,0.405339805825243,0.199394164850933,0
P84038,10,12,12,163652.0,45664.0,50347.0,279.031114804585,307.646713758463,0.459420988086896,0.420938685522474,0.128941836019622,0.0370230599638509,0
P84039,11,9,12,162931.0,4050.0,80327.0,24.8571481179149,493.012379473519,0.254074074074074,0.504525253028247,0.454814814814815,0.0812802669090094,0
P84040,12,12,12,92021.0,402.0,56911.0,4.36856804425077,618.456656632725,0.435323383084577,0.503259475321115,0.146766169154229,0.101210662262129,0
P84041,11,12,12,92519.0,665.0,61421.0,7.18771279412877,663.874447410802,0.354887218045113,0.498852184106413,0.278195488721804,0.0673873756532782,0
P84042,12,12,12,132751.0,36174.0,53666.0,272.495122447289,404.260608206341,0.491789683197877,0.425446278835762,0.188284403162492,0.0348824208996385,0
P84043,12,12,12,116974.0,22171.0,61990.0,189.537846017064,529.946825790347,0.479455144107167,0.429375705758993,0.447566641107753,0.0510082271334086,0
P84045,12,12,12,65383.0,22666.0,25032.0,346.665035253812,382.851811632993,0.403600105885467,0.435202940236497,0.323391864466602,0.0402285075103867,0
P84046,12,9,12,247410.0,2501.0,118281.0,10.1087264055616,478.076876439918,0.406637345061975,0.647280628334221,0.223110755697721,0.0938443198823141,0
P84047,11,12,12,69348.0,99.0,59215.0,1.42758262675203,853.881871142643,0.414141414141414,0.512859917250697,0.202020202020202,0.154758084944693,0
P84048,11,12,12,82682.0,30290.0,57208.0,366.343339541859,691.903921046903,0.651634202707164,0.50108376450846,0.137140970617365,0.0194028807159838,0
P84049,12,12,12,137789.0,919.0,115684.0,6.66961803917584,839.573550864002,0.342763873775843,0.491537291241658,0.26006528835691,0.145447944400263,0
P84050,,12,12,94711.0,,68459.0,,722.819946996653,,0.517404577922552,,0.090448297521144,0
P84051,12,12,12,68721.0,3114.0,45007.0,45.313659580041,654.92353138051,0.391136801541426,0.500344390872531,0.268143866409762,0.0660119536960917,0
P84052,11,,12,91078.0,14514.0,,159.35791299765,,0.608240319691333,,0.103003996141656,,0
P84053,12,,12,94436.0,9165.0,,97.0498538692871,,0.53595199127114,,0.0488816148390617,,0
P84054,12,12,12,76299.0,9779.0,55579.0,128.166817389481,728.436807821859,0.54974946313529,0.489177567066698,0.139278044789856,0.0616060022670433,0
P84056,11,12,12,52195.0,9614.0,29631.0,184.193888303477,567.698055369288,0.709902225920533,0.476224224629611,0.0238194299979197,0.0641895312341804,0
P84059,12,7,12,108676.0,11590.0,33582.0,106.647281828555,309.010269056645,0.618550474547023,0.497945327854208,0.138136324417601,0.0639032815198618,0
P84061,12,12,12,73625.0,22546.0,50070.0,306.227504244482,680.067911714771,0.386942251397144,0.478490113840623,0.492725982435909,0.0448971439984022,0
P84064,12,10,12,151932.0,22389.0,59785.0,147.361977726878,393.49840718216,0.46889097324579,0.487563770176466,0.12019295189602,0.0348247888266288,0
P84065,7,9,12,53152.0,2725.0,23089.0,51.2680614087899,434.395695364238,0.728807339449541,0.580406254060375,0.0264220183486239,0.0859283641560916,0
P84066,12,9,12,91238.0,496.0,56899.0,5.43633135316425,623.632696902606,0.395161290322581,0.491168561837642,0.179435483870968,0.121302659097699,0
P84067,12,4,12,105878.0,4649.0,17346.0,43.9090273711253,163.830068569486,0.308668530866853,0.60296321918598,0.372768337276834,0.0159690995042085,0
P84068,11,12,12,266639.0,50986.0,103200.0,191.2173387989,387.040155416124,0.642666614364728,0.506182170542636,0.226317028203821,0.0498740310077519,0
P84070,12,12,12,102199.0,830.0,66947.0,8.12141018992358,655.065118053993,0.404819277108434,0.560936263014026,0.260240963855422,0.0252139752341404,0
P84071,11,12,12,55681.0,5831.0,37502.0,104.721538765468,673.515202672366,0.232550162922312,0.684256839635219,0.519293431658378,0.0216788437949976,0
P84072,11,12,12,410933.0,89126.0,136445.0,216.886937773311,332.037096071622,0.465812445302156,0.498853017699439,0.252664766734735,0.0264868628385064,0
P84074,11,12,12,133377.0,5686.0,103807.0,42.6310383349453,778.297607533533,0.407667956384101,0.5678518789677,0.199964825888146,0.209793173870741,0
P84605,12,12,12,24154.0,110.0,15040.0,4.55411112031134,622.671193177114,0.290909090909091,0.480984042553191,0.427272727272727,0.033843085106383,0
P84611,12,,12,93488.0,916.0,,9.7980489474585,,0.315502183406114,,0.34825327510917,,0
P84626,2,4,12,69324.0,8.0,9628.0,0.115400150020195,138.884080549305,0.375,0.476319069380972,0.25,0.0312629829663481,0
P84630,12,12,12,287381.0,10614.0,89495.0,36.9335481468851,311.415855606321,0.481533823252308,0.514006369070898,0.111456566798568,0.0853008547963573,0
P84635,9,12,12,62995.0,15326.0,33598.0,243.289149932534,533.343916183824,0.458893383792248,0.500267873087684,0.233589977815477,0.0184832430501816,0
P84637,12,12,12,34995.0,1251.0,24486.0,35.7479639948564,699.699957136734,0.466027178257394,0.536102262517357,0.181454836131095,0.144939965694683,0
P84639,12,10,12,40820.0,4042.0,20928.0,99.0200881920627,512.689857912788,0.771895101434933,0.536649464831804,0.0816427511133102,0.091026376146789,0
P84644,12,9,12,87582.0,20861.0,28876.0,238.188212189719,329.702450275171,0.431858491922727,0.510077573071062,0.533579406548104,0.0674262363208201,0
P84645,12,,12,76549.0,2797.0,,36.5386876379835,,0.355738291026099,,0.279227744011441,,0
P84650,10,12,12,73442.0,17446.0,30663.0,237.547997058904,417.513139620381,0.505789292674539,0.459054886997358,0.253123925255073,0.0327756579591038,0
P84651,12,10,12,70814.0,16667.0,32896.0,235.363063800943,464.54090998955,0.631607367852643,0.429991488326848,0.0536389272214556,0.0278149319066148,0
P84663,12,12,12,69108.0,872.0,40852.0,12.617931353823,591.132719800891,0.456422018348624,0.507955546852051,0.193807339449541,0.158033878390287,0
P84665,11,12,12,60848.0,5059.0,31163.0,83.1415987378385,512.14501709177,0.351452856295711,0.505920482623624,0.211108914805297,0.029810993806758,0
P84669,12,12,12,217203.0,33599.0,104415.0,154.689391951308,480.725404345244,0.571981308967529,0.543121199061438,0.0475609393136701,0.0199971268495906,0
P84672,12,12,12,44877.0,3281.0,24931.0,73.1109477014952,555.540700135927,0.330387077110637,0.493883117404035,0.302956415726913,0.0337732140708355,0
P84673,11,10,12,165538.0,32188.0,64200.0,194.444780050502,387.826360110669,0.503603827513359,0.480934579439252,0.290884801789487,0.0451090342679128,0
P84678,12,5,12,191746.0,51688.0,30711.0,269.564945292209,160.165009961094,0.429461383686736,0.476213734492527,0.401214982200898,0.0450001628081144,0
P84679,12,12,12,26946.0,193.0,17963.0,7.16247309433682,666.629555407111,0.27979274611399,0.430774369537382,0.367875647668394,0.0513833992094862,0
P84683,11,12,12,171610.0,19737.0,45297.0,115.010780257561,263.953149583358,0.470030906419415,0.493697154336932,0.0856259816588134,0.0260944433406186,0
P84684,12,12,12,77037.0,14987.0,63533.0,194.54288199177,824.707608032504,0.380196170014012,0.414508995325264,0.231667445119103,0.0272614231973935,0
P84689,12,12,12,166537.0,39322.0,80794.0,236.115698013054,485.141440040351,0.553837546411678,0.480307943659183,0.2980774121357,0.0458821199594029,0
P84690,12,5,12,33827.0,2206.0,16277.0,65.2141780234724,481.183669849528,0.587488667271079,0.513731031516864,0.0661831368993654,0.112797198500952,0
P85002,12,12,12,81509.0,1363.0,73358.0,16.7220797703321,899.998773141616,0.327953044754219,0.532048311022656,0.360234776228907,0.0902287412415824,0
P85003,12,12,12,73109.0,8508.0,67314.0,116.374181017385,920.734793253908,0.575223319228961,0.493032652939953,0.121062529384109,0.169207000029712,0
P85004,12,12,12,75360.0,1936.0,52816.0,25.6900212314225,700.849256900212,0.447314049586777,0.523875340805816,0.15754132231405,0.126173886701,0
P85005,12,10,12,113040.0,3775.0,72814.0,33.3952583156405,644.143665958953,0.537483443708609,0.471159392424534,0.135364238410596,0.0836789628368171,0
P85007,12,12,12,47994.0,9016.0,44686.0,187.856815435263,931.074717673042,0.565439219165927,0.539229288815289,0.250554569653949,0.075236091840845,0
P85010,12,12,12,168749.0,9821.0,110978.0,58.198863400672,657.651304600324,0.399857448325018,0.521995350429815,0.246818042969148,0.125709600100921,0
P85011,12,,12,152295.0,33309.0,,218.713680685512,,0.562370530487256,,0.169293584316551,,0
P85012,12,12,12,71142.0,792.0,73418.0,11.1326642489669,1031.99235332153,0.367424242424242,0.504522051812907,0.342171717171717,0.133305184014819,0
P85013,12,12,12,253667.0,50801.0,123453.0,200.266491108422,486.673473490836,0.428574240664554,0.472633309842612,0.418869707289227,0.0468437381027598,0
P85014,12,9,12,79292.0,16622.0,36786.0,209.630227513494,463.930787469102,0.46805438575382,0.4451693579079,0.295211165924678,0.0324851845810906,0
P85015,12,12,12,89214.0,19762.0,48297.0,221.512318694375,541.361221332975,0.31317680396721,0.456715738037559,0.532891407752252,0.0645174648528894,0
P85016,12,12,12,167911.0,26382.0,108638.0,157.118949919898,646.997516541501,0.473845803957244,0.441051933945765,0.308846941096202,0.0778733040004418,0
P85017,12,12,12,109881.0,1185.0,79455.0,10.7843940262648,723.100445026893,0.373839662447257,0.49071801648732,0.291139240506329,0.061770813668114,0
P85018,12,12,12,52442.0,605.0,42351.0,11.5365546699211,807.577895579879,0.28099173553719,0.46683667445869,0.371900826446281,0.0511440107671602,0
P85019,12,,12,83122.0,16954.0,,203.965255888934,,0.481007431874484,,0.440368054736345,,0
P85020,12,9,12,89471.0,13241.0,39785.0,147.992086821428,444.669222429614,0.510837550033985,0.423702400402162,0.10286232157692,0.0713836873193415,0
P85021,12,9,12,119461.0,5652.0,72191.0,47.3125120332159,604.306007818451,0.503184713375796,0.511642725547506,0.10102618542109,0.173165630064689,0
P85022,12,12,12,61190.0,15066.0,37309.0,246.216702075503,609.723811080242,0.501858489313686,0.440751561285481,0.24844019646887,0.0499879385671018,0
P85026,12,12,12,192110.0,10693.0,107015.0,55.6608193222633,557.050648066212,0.588048255868325,0.523524739522497,0.161601047414196,0.109115544549829,0
P85601,12,12,12,37155.0,8913.0,33008.0,239.886960032297,888.386489032432,0.51486592617525,0.417807804168686,0.244249971951083,0.0505029083858459,0
P85605,12,,12,91825.0,21312.0,,232.093656411653,,0.621668543543544,,0.175910285285285,,0
P85606,12,9,12,83719.0,2326.0,45005.0,27.7834183399228,537.572116246013,0.314273430782459,0.505566048216865,0.367583834909716,0.0415509387845795,0
P85608,12,12,12,29686.0,420.0,31735.0,14.1480832715758,1069.02243481776,0.509523809523809,0.48312588624547,0.0619047619047619,0.116243894753427,0
P85610,12,12,12,91714.0,11513.0,46729.0,125.531543711974,509.507817781364,0.391209936593416,0.47148451710929,0.499609137496743,0.0520233687859787,0
P85612,12,4,12,48630.0,796.0,23081.0,16.3684968126671,474.624717252725,0.388190954773869,0.568649538581517,0.326633165829146,0.120575365018847,0
P85614,12,12,12,59029.0,2435.0,42657.0,41.2509105693812,722.644801707635,0.35564681724846,0.51691398832548,0.323613963039014,0.115080760484797,0
P85615,12,12,12,142719.0,42775.0,75473.0,299.714824235035,528.822371232982,0.519462302746932,0.420547745551389,0.288813559322034,0.0289507505995522,0
P85622,12,12,12,131727.0,3708.0,120716.0,28.1491266027466,916.410454956083,0.35059331175836,0.662546804069055,0.386461704422869,0.118468140097419,0
P86001,12,,12,97831.0,2467.0,,25.2169557706657,,0.410620186461289,,0.169436562626672,,0
P86002,12,12,12,21996.0,508.0,18539.0,23.0951082014912,842.835060920167,0.326771653543307,0.536328820324721,0.145669291338583,0.0309617562975349,0
P86003,12,9,12,127588.0,13394.0,68135.0,104.97852462614,534.02357588488,0.647080782439898,0.472679239744625,0.0282962520531581,0.103823291993836,0
P86004,12,12,12,107706.0,8352.0,88566.0,77.5444264943457,822.294022617124,0.468390804597701,0.505159993677032,0.126197318007663,0.133843687193731,0
P86005,12,9,12,74656.0,1230.0,43637.0,16.4755679382769,584.507608229747,0.379674796747968,0.479868001924972,0.254471544715447,0.0676719297843573,0
P86006,12,12,12,205209.0,3491.0,155822.0,17.0119244282658,759.333167648592,0.450873675164709,0.48538717254303,0.0340876539673446,0.0959171362195325,0
P86007,12,9,12,165522.0,8798.0,91326.0,53.1530551829968,551.745387320115,0.41441236644692,0.498193285592274,0.223118890656967,0.150811379015833,0
P86008,12,12,12,124419.0,3946.0,89316.0,31.715413240743,717.864634822656,0.479219462747086,0.458182184602983,0.0615813482007096,0.0799968650633705,0
P86009,12,12,12,125718.0,3610.0,90238.0,28.7150606913887,717.781065559427,0.432409972299169,0.483355127551586,0.161218836565097,0.131507790509541,0
P86010,12,12,12,102567.0,5882.0,69102.0,57.3478799223922,673.72546725555,0.471098265895954,0.467280252380539,0.0535532131927916,0.104497699053573,0
P86011,12,12,12,101798.0,1917.0,76894.0,18.8314112261538,755.358651446983,0.373500260824205,0.511418316123495,0.264475743348983,0.100072827528806,0
P86012,12,12,12,108042.0,3036.0,118161.0,28.1001832620648,1093.65802188038,0.360671936758893,0.429321011162736,0.259552042160738,0.197467861646398,0
P86013,12,12,12,72979.0,1643.0,52652.0,22.5133257512435,721.467819509722,0.352404138770542,0.457969307908531,0.227632379793061,0.142862569323103,0
P86014,12,6,12,94964.0,697.0,49380.0,7.33962343624953,519.986521208037,0.344332855093257,0.503240178209801,0.278335724533716,0.2075536654516,0
P86015,7,,12,72415.0,2368.0,,32.7004073741628,,0.557010135135135,,0.00506756756756757,,0
P86016,12,12,12,104281.0,7210.0,69949.0,69.1401118132737,670.774158283868,0.467961165048544,0.481522251926404,0.138141470180305,0.131953280247037,0
P86017,12,6,12,56201.0,640.0,28328.0,11.3876977277984,504.047970676678,0.4078125,0.636225642473877,0.23125,0.0893815306410618,0
P86018,12,12,12,103460.0,2301.0,75321.0,22.2404794123333,728.020491011019,0.422859626249457,0.503591295920129,0.191221208170361,0.0994145059146851,0
P86019,12,12,12,118522.0,2222.0,103077.0,18.7475742900052,869.686640454937,0.563906390639064,0.487276502032461,0.0931593159315932,0.169572261513238,0
P86021,12,12,12,44868.0,583.0,36006.0,12.9936703218329,802.487296068467,0.370497427101201,0.53252235738488,0.271012006861063,0.0875409653946564,0
P86022,12,,12,105260.0,3399.0,,32.2914687440623,,0.428067078552515,,0.180347160929685,,0
P86023,12,12,12,115452.0,6505.0,85388.0,56.3437619097114,739.5974084468,0.436587240584166,0.52498009087928,0.17847809377402,0.0808193188738464,0
P86026,12,,12,90907.0,820.0,,9.02020746477169,,0.551219512195122,,0.0573170731707317,,0
P86602,12,12,12,41080.0,1207.0,37717.0,29.381694255112,918.135345666991,0.493786246893123,0.519606543468462,0.124275062137531,0.125354614630008,0
P86606,12,,12,51984.0,901.0,,17.3322560787935,,0.32519422863485,,0.30188679245283,,0
P86608,12,,12,51768.0,378.0,,7.30180806675939,,0.383597883597884,,0.322751322751323,,0
P86609,12,12,12,29888.0,447.0,23332.0,14.955835117773,780.647751605996,0.340044742729307,0.53231613235042,0.196868008948546,0.0695182581861821,0
P86614,12,9,12,56321.0,1445.0,31544.0,25.6565046785391,560.075282754212,0.279584775086505,0.457234339335531,0.321107266435986,0.0838511285822977,0
P86619,12,12,12,77970.0,3071.0,69573.0,39.3869436962934,892.304732589457,0.332464995115598,0.586247538556624,0.289156626506024,0.0704871142540928,0
P86620,12,12,12,35084.0,788.0,29719.0,22.4603808003648,847.081290616805,0.436548223350254,0.505703422053232,0.151015228426396,0.0732864497459538,0
P86624,12,,12,51246.0,964.0,,18.8112242906763,,0.547717842323652,,0.0311203319502075,,0
P87002,10,12,12,138316.0,16626.0,72364.0,120.20301338963,523.17880794702,0.623601587874414,0.489856834890277,0.0665223144472513,0.0893123652644962,0
P87004,11,12,12,180682.0,13583.0,55496.0,75.1762765521745,307.147363876867,0.40587499079732,0.480647253856134,0.188838989913863,0.0369576185671039,0
P87008,12,12,12,105736.0,30414.0,53397.0,287.640917000832,505.003026405387,0.499408167291379,0.493454688465644,0.28181100808838,0.0303949660093264,0
P87015,11,12,12,98418.0,6558.0,78628.0,66.6341522892154,798.918896949745,0.36383043610857,0.511306404843058,0.280420860018298,0.0861143612962303,0
P87016,12,12,12,166163.0,43275.0,80301.0,260.437040737108,483.26643115495,0.529890236857308,0.44096586592944,0.247024841132293,0.03196722332225,0
P87017,12,,12,58590.0,1005.0,,17.1530977982591,,0.493532338308458,,0.10547263681592,,0
P87019,12,12,12,153076.0,46615.0,75318.0,304.521936815699,492.030102694087,0.500611391183096,0.464218380732361,0.246079588115414,0.0405347991184046,0
P87022,11,8,12,26284.0,1456.0,14063.0,55.3949170598083,535.04032871709,0.353021978021978,0.471592121169025,0.302197802197802,0.0324255137595108,0
P87024,11,12,12,139912.0,32225.0,70924.0,230.323346103265,506.918634570301,0.5488906128782,0.467021036602561,0.178308766485648,0.032541875810727,0
P87025,12,8,12,121892.0,3394.0,44240.0,27.8443212023759,362.944245725724,0.498821449616971,0.505379746835443,0.278432527990572,0.0603300180831826,0
P87026,9,12,12,196767.0,4494.0,114314.0,22.8391955968226,580.961238419044,0.381842456608812,0.493421628147034,0.22340898976413,0.102104729079553,0
P87027,12,12,12,226091.0,3180.0,114185.0,14.0651330658894,505.040006015277,0.556603773584906,0.492901869772737,0.0694968553459119,0.0462670228138547,0
